COUNTRY,PRODUCT,TIME,VALUE
ITALY,OTHGASOIL,AUG2009,95.9
ITALY,OTHGASOIL,SEP2009,129.5
ITALY,OTHGASOIL,OCT2009,154.6
ITALY,OTHGASOIL,NOV2009,134
ITALY,OTHGASOIL,DEC2009,172.5
ITALY,OTHGASOIL,JAN2010,116.9
ITALY,OTHGASOIL,FEB2010,142.3
ITALY,OTHGASOIL,MAR2010,127.3
ITALY,OTHGASOIL,APR2010,106.1
ITALY,OTHGASOIL,MAY2010,98.1
ITALY,OTHGASOIL,JUN2010,103.7
ITALY,OTHGASOIL,JUL2010,111.9
ITALY,OTHGASOIL,AUG2010,99.6
ITALY,OTHGASOIL,SEP2010,127.3
ITALY,OTHGASOIL,OCT2010,148.2
ITALY,OTHGASOIL,NOV2010,138.5
ITALY,OTHGASOIL,DEC2010,159.7
ITALY,OTHGASOIL,JAN2011,111.2
ITALY,OTHGASOIL,FEB2011,134.3
ITALY,OTHGASOIL,MAR2011,109.3
ITALY,OTHGASOIL,APR2011,91.3
ITALY,OTHGASOIL,MAY2011,95.6
ITALY,OTHGASOIL,JUN2011,92.3
ITALY,OTHGASOIL,JUL2011,99.2
ITALY,OTHGASOIL,AUG2011,101.6
ITALY,OTHGASOIL,SEP2011,121.1
ITALY,OTHGASOIL,OCT2011,137.5
ITALY,OTHGASOIL,NOV2011,137.5
ITALY,OTHGASOIL,DEC2011,138.4
ITALY,OTHGASOIL,JAN2012,101.2
ITALY,OTHGASOIL,FEB2012,127.7
ITALY,OTHGASOIL,MAR2012,97.8
ITALY,OTHGASOIL,APR2012,79
ITALY,OTHGASOIL,MAY2012,86.5
ITALY,OTHGASOIL,JUN2012,92.6
ITALY,OTHGASOIL,JUL2012,95.9
ITALY,OTHGASOIL,AUG2012,90.4
ITALY,OTHGASOIL,SEP2012,106.3
ITALY,OTHGASOIL,OCT2012,126.2
ITALY,OTHGASOIL,NOV2012,117
ITALY,OTHGASOIL,DEC2012,120.2
ITALY,OTHGASOIL,JAN2013,93.9
ITALY,OTHGASOIL,FEB2013,100.8
ITALY,OTHGASOIL,MAR2013,92.7
ITALY,OTHGASOIL,APR2013,89.9
ITALY,OTHGASOIL,MAY2013,89.1
ITALY,OTHGASOIL,JUN2013,98.1
ITALY,OTHGASOIL,JUL2013,92.3
ITALY,OTHGASOIL,AUG2013,88
ITALY,OTHGASOIL,SEP2013,100.1
ITALY,OTHGASOIL,OCT2013,117.5
ITALY,OTHGASOIL,NOV2013,100.1
ITALY,OTHGASOIL,DEC2013,99.2
ITALY,OTHGASOIL,JAN2014,107.8
ITALY,OTHGASOIL,FEB2014,95.1
ITALY,OTHGASOIL,MAR2014,116.7
ITALY,OTHGASOIL,APR2014,75.9
ITALY,OTHGASOIL,MAY2014,104.2
ITALY,OTHGASOIL,JUN2014,70.9
ITALY,OTHGASOIL,JUL2014,74.6
ITALY,OTHGASOIL,AUG2014,69.6
ITALY,OTHGASOIL,SEP2014,77.4
ITALY,OTHGASOIL,OCT2014,89.8
ITALY,OTHGASOIL,NOV2014,89.8
ITALY,OTHGASOIL,DEC2014,103.3
ITALY,OTHGASOIL,JAN2015,74.5
ITALY,OTHGASOIL,FEB2015,96.8
ITALY,OTHGASOIL,MAR2015,80
ITALY,OTHGASOIL,APR2015,79.7
ITALY,OTHGASOIL,MAY2015,74.5
ITALY,OTHGASOIL,JUN2015,87.6
ITALY,OTHGASOIL,JUL2015,96.4
ITALY,OTHGASOIL,AUG2015,83.1
ITALY,OTHGASOIL,SEP2015,97.3
ITALY,OTHGASOIL,OCT2015,100.2
ITALY,OTHGASOIL,NOV2015,93.6
ITALY,OTHGASOIL,DEC2015,101.6
ITALY,OTHGASOIL,JAN2016,70.3
ITALY,OTHGASOIL,FEB2016,81.3
ITALY,OTHGASOIL,MAR2016,76.8
ITALY,OTHGASOIL,APR2016,72.4
ITALY,OTHGASOIL,MAY2016,67.6
ITALY,OTHGASOIL,JUN2016,81.6
ITALY,OTHGASOIL,JUL2016,85.5
ITALY,OTHGASOIL,AUG2016,82.5
ITALY,OTHGASOIL,SEP2016,98.5
ITALY,OTHGASOIL,OCT2016,91.5
ITALY,OTHGASOIL,NOV2016,78.6
ITALY,OTHGASOIL,DEC2016,102.3
ITALY,OTHGASOIL,JAN2017,71.4
ITALY,OTHGASOIL,FEB2017,71.5
ITALY,OTHGASOIL,MAR2017,77.4
ITALY,OTHGASOIL,APR2017,59.3
ITALY,OTHGASOIL,MAY2017,75.9
ITALY,OTHGASOIL,JUN2017,87.9
ITALY,OTHGASOIL,JUL2017,80
ITALY,OTHGASOIL,AUG2017,78.6
ITALY,OTHGASOIL,SEP2017,85.2
ITALY,OTHGASOIL,OCT2017,96.4
ITALY,OTHGASOIL,NOV2017,92.9
ITALY,OTHGASOIL,DEC2017,93.1
ITALY,OTHGASOIL,JAN2018,55.2
ITALY,OTHGASOIL,FEB2018,81.4
ITALY,OTHGASOIL,MAR2018,76.7
ITALY,OTHGASOIL,APR2018,78.7
ITALY,OTHGASOIL,MAY2018,75.5
ITALY,OTHGASOIL,JUN2018,85.2
ITALY,OTHGASOIL,JUL2018,88.9
ITALY,OTHGASOIL,AUG2018,83.6
ITALY,OTHGASOIL,SEP2018,88.7
ITALY,OTHGASOIL,OCT2018,101.1
ITALY,OTHGASOIL,NOV2018,81.4
ITALY,OTHGASOIL,DEC2018,86.6
ITALY,OTHGASOIL,JAN2019,74.8
ITALY,OTHGASOIL,FEB2019,72
ITALY,OTHGASOIL,MAR2019,80.9
ITALY,OTHGASOIL,APR2019,75.9
ITALY,OTHGASOIL,MAY2019,82.9
ITALY,OTHGASOIL,JUN2019,83.2
ITALY,OTHGASOIL,JUL2019,89.8
ITALY,OTHGASOIL,AUG2019,81.7
ITALY,OTHGASOIL,SEP2019,91.7
ITALY,OTHGASOIL,OCT2019,97.8
ITALY,OTHGASOIL,NOV2019,84.4
ITALY,OTHGASOIL,DEC2019,91.1
ITALY,OTHGASOIL,1Q2007,139.178
ITALY,OTHGASOIL,2Q2007,106.42
ITALY,OTHGASOIL,3Q2007,119.001
ITALY,OTHGASOIL,4Q2007,163.918
ITALY,OTHGASOIL,1Q2008,143.615
ITALY,OTHGASOIL,2Q2008,110.744
ITALY,OTHGASOIL,3Q2008,124.922
ITALY,OTHGASOIL,4Q2008,158.343
ITALY,OTHGASOIL,1Q2009,138.111
ITALY,OTHGASOIL,2Q2009,102.008
ITALY,OTHGASOIL,3Q2009,109.417
ITALY,OTHGASOIL,4Q2009,153.914
ITALY,OTHGASOIL,1Q2010,128.384
ITALY,OTHGASOIL,2Q2010,102.584
ITALY,OTHGASOIL,3Q2010,112.777
ITALY,OTHGASOIL,4Q2010,148.912
ITALY,OTHGASOIL,1Q2011,117.732
ITALY,OTHGASOIL,2Q2011,93.095
ITALY,OTHGASOIL,3Q2011,107.15
ITALY,OTHGASOIL,4Q2011,137.803
ITALY,OTHGASOIL,1Q2012,108.487
ITALY,OTHGASOIL,2Q2012,86.038
ITALY,OTHGASOIL,3Q2012,97.438
ITALY,OTHGASOIL,4Q2012,121.178
ITALY,OTHGASOIL,1Q2013,95.633
ITALY,OTHGASOIL,2Q2013,92.331
ITALY,OTHGASOIL,3Q2013,93.395
ITALY,OTHGASOIL,4Q2013,105.66
ITALY,OTHGASOIL,1Q2014,106.914
ITALY,OTHGASOIL,2Q2014,83.892
ITALY,OTHGASOIL,3Q2014,73.828
ITALY,OTHGASOIL,4Q2014,94.349
ITALY,OTHGASOIL,1Q2015,83.332
ITALY,OTHGASOIL,2Q2015,80.533
ITALY,OTHGASOIL,3Q2015,92.212
ITALY,OTHGASOIL,4Q2015,98.52
ITALY,OTHGASOIL,1Q2016,76.02
ITALY,OTHGASOIL,2Q2016,73.798
ITALY,OTHGASOIL,3Q2016,88.728
ITALY,OTHGASOIL,4Q2016,90.933
ITALY,OTHGASOIL,1Q2017,73.498
ITALY,OTHGASOIL,2Q2017,74.384
ITALY,OTHGASOIL,3Q2017,81.224
ITALY,OTHGASOIL,4Q2017,94.147
ITALY,OTHGASOIL,1Q2018,70.757
ITALY,OTHGASOIL,2Q2018,79.753
ITALY,OTHGASOIL,3Q2018,87.049
ITALY,OTHGASOIL,4Q2018,89.79
ITALY,OTHGASOIL,1Q2019,76
ITALY,OTHGASOIL,2Q2019,80.7
ITALY,OTHGASOIL,3Q2019,87.7
ITALY,OTHGASOIL,4Q2019,91.2
ITALY,OTHGASOIL,2007,132.161
ITALY,OTHGASOIL,2008,134.445
ITALY,OTHGASOIL,2009,125.861
ITALY,OTHGASOIL,2010,123.192
ITALY,OTHGASOIL,2011,113.981
ITALY,OTHGASOIL,2012,103.318
ITALY,OTHGASOIL,2013,96.773
ITALY,OTHGASOIL,2014,89.668
ITALY,OTHGASOIL,2015,88.701
ITALY,OTHGASOIL,2016,82.411
ITALY,OTHGASOIL,2017,80.871
ITALY,OTHGASOIL,2018,81.904
ITALY,OTHGASOIL,2019,84
ITALY,RESFUEL,JAN2007,215.3
ITALY,RESFUEL,FEB2007,326.5
ITALY,RESFUEL,MAR2007,258.1
ITALY,RESFUEL,APR2007,229.7
ITALY,RESFUEL,MAY2007,248.5
ITALY,RESFUEL,JUN2007,189.3
ITALY,RESFUEL,JUL2007,213.2
ITALY,RESFUEL,AUG2007,190.5
ITALY,RESFUEL,SEP2007,185.2
ITALY,RESFUEL,OCT2007,193
ITALY,RESFUEL,NOV2007,224.8
ITALY,RESFUEL,DEC2007,238.3
ITALY,RESFUEL,JAN2008,244.1
ITALY,RESFUEL,FEB2008,238.7
ITALY,RESFUEL,MAR2008,186.3
ITALY,RESFUEL,APR2008,178.7
ITALY,RESFUEL,MAY2008,213.3
ITALY,RESFUEL,JUN2008,198.3
ITALY,RESFUEL,JUL2008,218.3
ITALY,RESFUEL,AUG2008,190.6
ITALY,RESFUEL,SEP2008,210.1
ITALY,RESFUEL,OCT2008,206.6
ITALY,RESFUEL,NOV2008,228.8
ITALY,RESFUEL,DEC2008,238.5
ITALY,RESFUEL,JAN2009,225.1
ITALY,RESFUEL,FEB2009,204.9
ITALY,RESFUEL,MAR2009,192.6
ITALY,RESFUEL,APR2009,154.5
ITALY,RESFUEL,MAY2009,168.3
ITALY,RESFUEL,JUN2009,179.9
ITALY,RESFUEL,JUL2009,210.7
ITALY,RESFUEL,AUG2009,161
ITALY,RESFUEL,SEP2009,174.7
ITALY,RESFUEL,OCT2009,178.3
ITALY,RESFUEL,NOV2009,149.4
ITALY,RESFUEL,DEC2009,162
ITALY,RESFUEL,JAN2010,150.1
ITALY,RESFUEL,FEB2010,167.1
ITALY,RESFUEL,MAR2010,142.2
ITALY,RESFUEL,APR2010,153.1
ITALY,RESFUEL,MAY2010,123.7
ITALY,RESFUEL,JUN2010,150.2
ITALY,RESFUEL,JUL2010,159.9
ITALY,RESFUEL,AUG2010,139
ITALY,RESFUEL,SEP2010,139.2
ITALY,RESFUEL,OCT2010,129.9
ITALY,RESFUEL,NOV2010,122
ITALY,RESFUEL,DEC2010,153
ITALY,RESFUEL,JAN2011,101.3
ITALY,RESFUEL,FEB2011,110.5
ITALY,RESFUEL,MAR2011,108.2
ITALY,RESFUEL,APR2011,105.3
ITALY,RESFUEL,MAY2011,102.5
ITALY,RESFUEL,JUN2011,135.2
ITALY,RESFUEL,JUL2011,149.4
ITALY,RESFUEL,AUG2011,132.1
ITALY,RESFUEL,SEP2011,127.5
ITALY,RESFUEL,OCT2011,126.1
ITALY,RESFUEL,NOV2011,89.2
ITALY,RESFUEL,DEC2011,102.8
ITALY,RESFUEL,JAN2012,104.5
ITALY,RESFUEL,FEB2012,138.8
ITALY,RESFUEL,MAR2012,109.7
ITALY,RESFUEL,APR2012,107.6
ITALY,RESFUEL,MAY2012,93.1
ITALY,RESFUEL,JUN2012,102.8
ITALY,RESFUEL,JUL2012,108.5
ITALY,RESFUEL,AUG2012,130.9
ITALY,RESFUEL,SEP2012,103.1
ITALY,RESFUEL,OCT2012,108
ITALY,RESFUEL,NOV2012,106.9
ITALY,RESFUEL,DEC2012,74.7
ITALY,RESFUEL,JAN2013,81.5
ITALY,RESFUEL,FEB2013,80.3
ITALY,RESFUEL,MAR2013,81
ITALY,RESFUEL,APR2013,89.8
ITALY,RESFUEL,MAY2013,96.6
ITALY,RESFUEL,JUN2013,81.4
ITALY,RESFUEL,JUL2013,90
ITALY,RESFUEL,AUG2013,81.5
ITALY,RESFUEL,SEP2013,79
ITALY,RESFUEL,OCT2013,89
ITALY,RESFUEL,NOV2013,68.9
ITALY,RESFUEL,DEC2013,71.1
ITALY,RESFUEL,JAN2014,84.7
ITALY,RESFUEL,FEB2014,72.6
ITALY,RESFUEL,MAR2014,70.1
ITALY,RESFUEL,APR2014,64.1
ITALY,RESFUEL,MAY2014,67.7
ITALY,RESFUEL,JUN2014,72.1
ITALY,RESFUEL,JUL2014,72.5
ITALY,RESFUEL,AUG2014,69.1
ITALY,RESFUEL,SEP2014,74.4
ITALY,RESFUEL,OCT2014,77.4
ITALY,RESFUEL,NOV2014,74.2
ITALY,RESFUEL,DEC2014,72.9
ITALY,RESFUEL,JAN2015,67
ITALY,RESFUEL,FEB2015,80.1
ITALY,RESFUEL,MAR2015,74.5
ITALY,RESFUEL,APR2015,77.6
ITALY,RESFUEL,MAY2015,74.9
ITALY,RESFUEL,JUN2015,76.1
ITALY,RESFUEL,JUL2015,83.6
ITALY,RESFUEL,AUG2015,77.8
ITALY,RESFUEL,SEP2015,83.2
ITALY,RESFUEL,OCT2015,83.4
ITALY,RESFUEL,NOV2015,70.1
ITALY,RESFUEL,DEC2015,84
ITALY,RESFUEL,JAN2016,76
ITALY,RESFUEL,FEB2016,87.9
ITALY,RESFUEL,MAR2016,83.3
ITALY,RESFUEL,APR2016,84.1
ITALY,RESFUEL,MAY2016,67.4
ITALY,RESFUEL,JUN2016,80.6
ITALY,RESFUEL,JUL2016,76
ITALY,RESFUEL,AUG2016,81.4
ITALY,RESFUEL,SEP2016,78.1
ITALY,RESFUEL,OCT2016,76.6
ITALY,RESFUEL,NOV2016,66.6
ITALY,RESFUEL,DEC2016,74.5
ITALY,RESFUEL,JAN2017,72.9
ITALY,RESFUEL,FEB2017,75.9
ITALY,RESFUEL,MAR2017,78.4
ITALY,RESFUEL,APR2017,66.6
ITALY,RESFUEL,MAY2017,74.8
ITALY,RESFUEL,JUN2017,78
ITALY,RESFUEL,JUL2017,88.5
ITALY,RESFUEL,AUG2017,86.5
ITALY,RESFUEL,SEP2017,85.3
ITALY,RESFUEL,OCT2017,83
ITALY,RESFUEL,NOV2017,73.9
ITALY,RESFUEL,DEC2017,66.5
ITALY,RESFUEL,JAN2018,75
ITALY,RESFUEL,FEB2018,82.4
ITALY,RESFUEL,MAR2018,70
ITALY,RESFUEL,APR2018,84
ITALY,RESFUEL,MAY2018,80
ITALY,RESFUEL,JUN2018,86.4
ITALY,RESFUEL,JUL2018,77.9
ITALY,RESFUEL,AUG2018,72.7
ITALY,RESFUEL,SEP2018,70.2
ITALY,RESFUEL,OCT2018,79.3
ITALY,RESFUEL,NOV2018,68.2
ITALY,RESFUEL,DEC2018,74.6
ITALY,RESFUEL,JAN2019,72.8
ITALY,RESFUEL,FEB2019,78
ITALY,RESFUEL,MAR2019,77.5
ITALY,RESFUEL,APR2019,79.5
ITALY,RESFUEL,MAY2019,82.8
ITALY,RESFUEL,JUN2019,81.5
ITALY,RESFUEL,JUL2019,81.5
ITALY,RESFUEL,AUG2019,72.7
ITALY,RESFUEL,SEP2019,75.6
ITALY,RESFUEL,OCT2019,79.5
ITALY,RESFUEL,NOV2019,70.7
ITALY,RESFUEL,DEC2019,74.7
ITALY,RESFUEL,1Q2007,264.638
ITALY,RESFUEL,2Q2007,222.786
ITALY,RESFUEL,3Q2007,196.421
ITALY,RESFUEL,4Q2007,218.634
ITALY,RESFUEL,1Q2008,222.689
ITALY,RESFUEL,2Q2008,196.948
ITALY,RESFUEL,3Q2008,206.292
ITALY,RESFUEL,4Q2008,224.588
ITALY,RESFUEL,1Q2009,207.621
ITALY,RESFUEL,2Q2009,167.575
ITALY,RESFUEL,3Q2009,182.214
ITALY,RESFUEL,4Q2009,163.384
ITALY,RESFUEL,1Q2010,152.668
ITALY,RESFUEL,2Q2010,142.129
ITALY,RESFUEL,3Q2010,146.108
ITALY,RESFUEL,4Q2010,135.108
ITALY,RESFUEL,1Q2011,106.539
ITALY,RESFUEL,2Q2011,114.203
ITALY,RESFUEL,3Q2011,136.429
ITALY,RESFUEL,4Q2011,106.216
ITALY,RESFUEL,1Q2012,117.202
ITALY,RESFUEL,2Q2012,101.078
ITALY,RESFUEL,3Q2012,114.287
ITALY,RESFUEL,4Q2012,96.421
ITALY,RESFUEL,1Q2013,80.954
ITALY,RESFUEL,2Q2013,89.347
ITALY,RESFUEL,3Q2013,83.549
ITALY,RESFUEL,4Q2013,76.414
ITALY,RESFUEL,1Q2014,75.907
ITALY,RESFUEL,2Q2014,67.964
ITALY,RESFUEL,3Q2014,71.974
ITALY,RESFUEL,4Q2014,74.84
ITALY,RESFUEL,1Q2015,73.659
ITALY,RESFUEL,2Q2015,76.186
ITALY,RESFUEL,3Q2015,81.515
ITALY,RESFUEL,4Q2015,79.265
ITALY,RESFUEL,1Q2016,82.279
ITALY,RESFUEL,2Q2016,77.257
ITALY,RESFUEL,3Q2016,78.504
ITALY,RESFUEL,4Q2016,72.632
ITALY,RESFUEL,1Q2017,75.728
ITALY,RESFUEL,2Q2017,73.152
ITALY,RESFUEL,3Q2017,86.783
ITALY,RESFUEL,4Q2017,74.473
ITALY,RESFUEL,1Q2018,75.58
ITALY,RESFUEL,2Q2018,83.429
ITALY,RESFUEL,3Q2018,73.637
ITALY,RESFUEL,4Q2018,74.097
ITALY,RESFUEL,1Q2019,76
ITALY,RESFUEL,2Q2019,81.3
ITALY,RESFUEL,3Q2019,76.6
ITALY,RESFUEL,4Q2019,75
ITALY,RESFUEL,2007,225.414
ITALY,RESFUEL,2008,212.645
ITALY,RESFUEL,2009,180.083
ITALY,RESFUEL,2010,143.961
ITALY,RESFUEL,2011,115.902
ITALY,RESFUEL,2012,107.237
ITALY,RESFUEL,2013,82.556
ITALY,RESFUEL,2014,72.666
ITALY,RESFUEL,2015,77.682
ITALY,RESFUEL,2016,77.657
ITALY,RESFUEL,2017,77.556
ITALY,RESFUEL,2018,76.673
ITALY,RESFUEL,2019,77.2
ITALY,OTHERPRODS,JAN2007,240.7
ITALY,OTHERPRODS,FEB2007,228.7
ITALY,OTHERPRODS,MAR2007,263.4
ITALY,OTHERPRODS,APR2007,287.5
ITALY,OTHERPRODS,MAY2007,285.8
ITALY,OTHERPRODS,JUN2007,300.5
ITALY,OTHERPRODS,JUL2007,285
ITALY,OTHERPRODS,AUG2007,249.2
ITALY,OTHERPRODS,SEP2007,290.5
ITALY,OTHERPRODS,OCT2007,288.5
ITALY,OTHERPRODS,NOV2007,301
ITALY,OTHERPRODS,DEC2007,248.5
ITALY,OTHERPRODS,JAN2008,237.2
ITALY,OTHERPRODS,FEB2008,250.6
ITALY,OTHERPRODS,MAR2008,237.4
ITALY,OTHERPRODS,APR2008,271.7
ITALY,OTHERPRODS,MAY2008,282.1
ITALY,OTHERPRODS,JUN2008,283.6
ITALY,OTHERPRODS,JUL2008,308
ITALY,OTHERPRODS,AUG2008,259.1
ITALY,OTHERPRODS,SEP2008,250.4
ITALY,OTHERPRODS,OCT2008,251.4
ITALY,OTHERPRODS,NOV2008,240.3
ITALY,OTHERPRODS,DEC2008,217.2
ITALY,OTHERPRODS,JAN2009,198.6
ITALY,OTHERPRODS,FEB2009,222.2
ITALY,OTHERPRODS,MAR2009,168.2
ITALY,OTHERPRODS,APR2009,204.4
ITALY,OTHERPRODS,MAY2009,200
ITALY,OTHERPRODS,JUN2009,204.2
ITALY,OTHERPRODS,JUL2009,257.6
ITALY,OTHERPRODS,AUG2009,206.8
ITALY,OTHERPRODS,SEP2009,230.3
ITALY,OTHERPRODS,OCT2009,206.8
ITALY,OTHERPRODS,NOV2009,198.2
ITALY,OTHERPRODS,DEC2009,141.7
ITALY,OTHERPRODS,JAN2010,191.9
ITALY,OTHERPRODS,FEB2010,199.1
ITALY,OTHERPRODS,MAR2010,214.1
ITALY,OTHERPRODS,APR2010,228.2
ITALY,OTHERPRODS,MAY2010,213.8
ITALY,OTHERPRODS,JUN2010,249.7
ITALY,OTHERPRODS,JUL2010,271.6
ITALY,OTHERPRODS,AUG2010,278.6
ITALY,OTHERPRODS,SEP2010,279.1
ITALY,OTHERPRODS,OCT2010,274.2
ITALY,OTHERPRODS,NOV2010,276.7
ITALY,OTHERPRODS,DEC2010,249.9
ITALY,OTHERPRODS,JAN2011,230.8
ITALY,OTHERPRODS,FEB2011,284.9
ITALY,OTHERPRODS,MAR2011,205.6
ITALY,OTHERPRODS,APR2011,243.3
ITALY,OTHERPRODS,MAY2011,258.7
ITALY,OTHERPRODS,JUN2011,263
ITALY,OTHERPRODS,JUL2011,236.7
ITALY,OTHERPRODS,AUG2011,214.1
ITALY,OTHERPRODS,SEP2011,255.3
ITALY,OTHERPRODS,OCT2011,224
ITALY,OTHERPRODS,NOV2011,234.5
ITALY,OTHERPRODS,DEC2011,208.9
ITALY,OTHERPRODS,JAN2012,199.3
ITALY,OTHERPRODS,FEB2012,200.6
ITALY,OTHERPRODS,MAR2012,194.1
ITALY,OTHERPRODS,APR2012,227.5
ITALY,OTHERPRODS,MAY2012,220
ITALY,OTHERPRODS,JUN2012,203.1
ITALY,OTHERPRODS,JUL2012,215.6
ITALY,OTHERPRODS,AUG2012,245.4
ITALY,OTHERPRODS,SEP2012,217.1
ITALY,OTHERPRODS,OCT2012,236.9
ITALY,OTHERPRODS,NOV2012,180.4
ITALY,OTHERPRODS,DEC2012,159.2
ITALY,OTHERPRODS,JAN2013,200.3
ITALY,OTHERPRODS,FEB2013,176
ITALY,OTHERPRODS,MAR2013,167.5
ITALY,OTHERPRODS,APR2013,177.9
ITALY,OTHERPRODS,MAY2013,154.6
ITALY,OTHERPRODS,JUN2013,160.1
ITALY,OTHERPRODS,JUL2013,202.8
ITALY,OTHERPRODS,AUG2013,173.1
ITALY,OTHERPRODS,SEP2013,213.7
ITALY,OTHERPRODS,OCT2013,214.9
ITALY,OTHERPRODS,NOV2013,178.9
ITALY,OTHERPRODS,DEC2013,175.5
ITALY,OTHERPRODS,JAN2014,124.7
ITALY,OTHERPRODS,FEB2014,163.1
ITALY,OTHERPRODS,MAR2014,163.5
ITALY,OTHERPRODS,APR2014,139.7
ITALY,OTHERPRODS,MAY2014,177.8
ITALY,OTHERPRODS,JUN2014,159.3
ITALY,OTHERPRODS,JUL2014,165.5
ITALY,OTHERPRODS,AUG2014,142.7
ITALY,OTHERPRODS,SEP2014,168
ITALY,OTHERPRODS,OCT2014,154.2
ITALY,OTHERPRODS,NOV2014,137.9
ITALY,OTHERPRODS,DEC2014,139.8
ITALY,OTHERPRODS,JAN2015,157.4
ITALY,OTHERPRODS,FEB2015,164.6
ITALY,OTHERPRODS,MAR2015,167.8
ITALY,OTHERPRODS,APR2015,192.9
ITALY,OTHERPRODS,MAY2015,184.4
ITALY,OTHERPRODS,JUN2015,197.9
ITALY,OTHERPRODS,JUL2015,198.5
ITALY,OTHERPRODS,AUG2015,164.6
ITALY,OTHERPRODS,SEP2015,185.4
ITALY,OTHERPRODS,OCT2015,187.7
ITALY,OTHERPRODS,NOV2015,197.1
ITALY,OTHERPRODS,DEC2015,166.8
ITALY,OTHERPRODS,JAN2016,128
ITALY,OTHERPRODS,FEB2016,145.6
ITALY,OTHERPRODS,MAR2016,144.5
ITALY,OTHERPRODS,APR2016,160.5
ITALY,OTHERPRODS,MAY2016,164
ITALY,OTHERPRODS,JUN2016,169.7
ITALY,OTHERPRODS,JUL2016,168.1
ITALY,OTHERPRODS,AUG2016,135.4
ITALY,OTHERPRODS,SEP2016,179
ITALY,OTHERPRODS,OCT2016,185.5
ITALY,OTHERPRODS,NOV2016,194.9
ITALY,OTHERPRODS,DEC2016,152
ITALY,OTHERPRODS,JAN2017,123.5
ITALY,OTHERPRODS,FEB2017,150.1
ITALY,OTHERPRODS,MAR2017,159.4
ITALY,OTHERPRODS,APR2017,148.7
ITALY,OTHERPRODS,MAY2017,158.8
ITALY,OTHERPRODS,JUN2017,161
ITALY,OTHERPRODS,JUL2017,164.5
ITALY,OTHERPRODS,AUG2017,139.6
ITALY,OTHERPRODS,SEP2017,169.5
ITALY,OTHERPRODS,OCT2017,171.4
ITALY,OTHERPRODS,NOV2017,163.3
ITALY,OTHERPRODS,DEC2017,141.1
ITALY,OTHERPRODS,JAN2018,144.2
ITALY,OTHERPRODS,FEB2018,151.5
ITALY,OTHERPRODS,MAR2018,154.5
ITALY,OTHERPRODS,APR2018,170.3
ITALY,OTHERPRODS,MAY2018,175.5
ITALY,OTHERPRODS,JUN2018,176.7
ITALY,OTHERPRODS,JUL2018,186.8
ITALY,OTHERPRODS,AUG2018,164.5
ITALY,OTHERPRODS,SEP2018,184.8
ITALY,OTHERPRODS,OCT2018,178.8
ITALY,OTHERPRODS,NOV2018,159.8
ITALY,OTHERPRODS,DEC2018,147.9
ITALY,OTHERPRODS,JAN2019,138.1
ITALY,OTHERPRODS,FEB2019,154.4
ITALY,OTHERPRODS,MAR2019,156.6
ITALY,OTHERPRODS,APR2019,168.6
ITALY,OTHERPRODS,MAY2019,176.2
ITALY,OTHERPRODS,JUN2019,176.8
ITALY,OTHERPRODS,JUL2019,191.4
ITALY,OTHERPRODS,AUG2019,158.9
ITALY,OTHERPRODS,SEP2019,185.4
ITALY,OTHERPRODS,OCT2019,174.2
ITALY,OTHERPRODS,NOV2019,163.4
ITALY,OTHERPRODS,DEC2019,147.4
ITALY,OTHERPRODS,1Q2007,244.786
ITALY,OTHERPRODS,2Q2007,291.207
ITALY,OTHERPRODS,3Q2007,274.73
ITALY,OTHERPRODS,4Q2007,279.098
ITALY,OTHERPRODS,1Q2008,241.538
ITALY,OTHERPRODS,2Q2008,279.166
ITALY,OTHERPRODS,3Q2008,272.74
ITALY,OTHERPRODS,4Q2008,236.257
ITALY,OTHERPRODS,1Q2009,195.471
ITALY,OTHERPRODS,2Q2009,202.835
ITALY,OTHERPRODS,3Q2009,231.58
ITALY,OTHERPRODS,4Q2009,182.06
ITALY,OTHERPRODS,1Q2010,201.787
ITALY,OTHERPRODS,2Q2010,230.382
ITALY,OTHERPRODS,3Q2010,276.404
ITALY,OTHERPRODS,4Q2010,266.827
ITALY,OTHERPRODS,1Q2011,238.951
ITALY,OTHERPRODS,2Q2011,255.041
ITALY,OTHERPRODS,3Q2011,235.15
ITALY,OTHERPRODS,4Q2011,222.336
ITALY,OTHERPRODS,1Q2012,197.943
ITALY,OTHERPRODS,2Q2012,216.901
ITALY,OTHERPRODS,3Q2012,226.13
ITALY,OTHERPRODS,4Q2012,192.295
ITALY,OTHERPRODS,1Q2013,181.442
ITALY,OTHERPRODS,2Q2013,164.095
ITALY,OTHERPRODS,3Q2013,196.347
ITALY,OTHERPRODS,4Q2013,189.885
ITALY,OTHERPRODS,1Q2014,150.011
ITALY,OTHERPRODS,2Q2014,159.141
ITALY,OTHERPRODS,3Q2014,158.633
ITALY,OTHERPRODS,4Q2014,144.033
ITALY,OTHERPRODS,1Q2015,163.222
ITALY,OTHERPRODS,2Q2015,191.653
ITALY,OTHERPRODS,3Q2015,182.805
ITALY,OTHERPRODS,4Q2015,183.723
ITALY,OTHERPRODS,1Q2016,139.23
ITALY,OTHERPRODS,2Q2016,164.725
ITALY,OTHERPRODS,3Q2016,160.636
ITALY,OTHERPRODS,4Q2016,177.277
ITALY,OTHERPRODS,1Q2017,144.141
ITALY,OTHERPRODS,2Q2017,156.196
